 1257 
0,0
1.1,0
2.1,0
3.1,0
4.1,0
5.2,0
6.3,0
7.4,0
8.5,0
9.6,0
10.7,0
11.8,0
12.9,0
14,0
15.1,0
16.2,0
17.2,0
18.2,0
19.2,0
20.2,0
21.2,0
22.2,0
23.2,0
24.2,0
25.2,0
26.2,0
27.2,0
28.2,0
29.2,0
30.2,0
31.2,0
32.2,0
33.2,0
34.2,0
35.2,0
36.2,0
37.2,0
38.2,0
39.2,0
40.2,0
41.2,0
42.2,0
43.2,0
44.2,0
45.2,0
46.2,0
47.2,0
48.2,0
49.2,0
50.2,0
51.2,0
52.2,0
53.2,0
54.2,0
55.2,0
56.2,0
57.2,0
58.2,0
59.2,0
60.2,0
61.2,0
62.2,0
63.2,0
64.2,0
65.3,0
66.4,0
67.5,0
68.6,0
69.7,0
70.8,0
71.9,0
73,0
74.1,0
75.2,0
76.3,0
77.4,0
78.5,0
79.6,0.000000001
80.7,0.000000001
81.8,0.000000001
82.9,0.000000001
84,0.000000001
85.1,0.000000001
86.2,0.000000001
87.3,0.000000001
88.4,0.000000001
89.5,0.000000001
90.6,0.000000001
91.7,0.000000001
92.8,0.000000001
93.9,0.000000001
95,0.000000001
96.1,0.000000002
97.2,0.000000002
98.3,0.000000002
99.4,0.000000002
100.5,0.000000002
101.6,0.000000002
102.7,0.000000002
103.8,0.000000003
104.9,0.000000003
106,0.000000003
107.1,0.000000003
108.2,0.000000003
109.3,0.000000004
110.4,0.000000004
111.5,0.000000004
112.6,0.000000004
113.7,0.000000005
114.8,0.000000005
115.9,0.000000005
117,0.000000006
118.1,0.000000006
119.2,0.000000007
120.3,0.000000007
121.4,0.000000007
122.5,0.000000008
123.6,0.000000009
124.7,0.000000009
125.8,0.00000001
126.9,0.00000001
128,0.000000011
129.1,0.000000012
130.2,0.000000013
131.3,0.000000013
132.4,0.000000014
133.5,0.000000015
134.6,0.000000016
135.7,0.000000017
136.8,0.000000018
137.9,0.00000002
139,0.000000021
140.1,0.000000022
141.2,0.000000024
142.3,0.000000025
143.4,0.000000027
144.5,0.000000029
145.6,0.00000003
146.7,0.000000032
147.8,0.000000034
148.9,0.000000037
150,0.000000039
151.1,0.000000041
152.2,0.000000044
153.3,0.000000047
154.4,0.00000005
155.5,0.000000053
156.6,0.000000056
157.7,0.000000059
158.8,0.000000063
159.9,0.000000067
161,0.000000071
162.1,0.000000075
163.2,0.00000008
164.3,0.000000085
165.4,0.00000009
166.5,0.000000096
167.6,0.000000101
168.7,0.000000107
169.8,0.000000114
170.9,0.000000121
172,0.000000128
173.1,0.000000135
174.2,0.000000143
175.3,0.000000152
176.4,0.000000161
177.5,0.00000017
178.6,0.00000018
179.7,0.000000191
180.8,0.000000202
181.9,0.000000213
183,0.000000226
184.1,0.000000239
185.2,0.000000252
186.3,0.000000267
187.4,0.000000282
188.5,0.000000298
189.6,0.000000315
190.7,0.000000333
191.8,0.000000352
192.9,0.000000372
194,0.000000392
195.1,0.000000414
196.2,0.000000438
197.3,0.000000462
198.4,0.000000488
199.5,0.000000515
200.6,0.000000543
201.7,0.000000573
202.8,0.000000604
203.9,0.000000637
205,0.000000672
206.1,0.000000709
207.2,0.000000747
208.3,0.000000788
209.4,0.00000083
210.5,0.000000875
211.6,0.000000922
212.7,0.000000971
213.8,0.000001023
214.9,0.000001078
216,0.000001135
217.1,0.000001195
218.2,0.000001258
219.3,0.000001324
220.4,0.000001394
221.5,0.000001467
222.6,0.000001544
223.7,0.000001624
224.8,0.000001708
225.9,0.000001797
227,0.00000189
228.1,0.000001987
229.2,0.000002089
230.3,0.000002196
231.4,0.000002308
232.5,0.000002426
233.6,0.000002549
234.7,0.000002678
235.8,0.000002814
236.9,0.000002956
238,0.000003104
239.1,0.00000326
240.2,0.000003423
241.3,0.000003593
242.4,0.000003772
243.5,0.000003959
244.6,0.000004155
245.7,0.00000436
246.8,0.000004575
247.9,0.000004799
249,0.000005034
250.1,0.00000528
251.2,0.000005537
252.3,0.000005806
253.4,0.000006087
254.5,0.000006381
255.6,0.000006688
256.6,0.00000698
257.6,0.000007283
258.6,0.000007599
259.6,0.000007928
260.6,0.000008271
261.6,0.000008627
262.6,0.000008998
263.6,0.000009383
264.6,0.000009785
265.6,0.000010202
266.6,0.000010637
267.6,0.000011088
268.6,0.000011558
269.6,0.000012047
270.6,0.000012555
271.6,0.000013083
272.6,0.000013632
273.6,0.000014203
274.6,0.000014797
275.6,0.000015413
276.6,0.000016054
277.6,0.00001672
278.6,0.000017412
279.6,0.000018131
280.6,0.000018878
281.6,0.000019654
282.6,0.00002046
283.6,0.000021298
284.6,0.000022167
285.6,0.00002307
286.6,0.000024007
287.6,0.00002498
288.6,0.000025991
289.6,0.00002704
290.6,0.000028128
291.6,0.000029258
292.6,0.000030431
293.6,0.000031647
294.6,0.00003291
295.6,0.00003422
296.6,0.000035579
297.6,0.000036989
298.6,0.000038451
299.6,0.000039968
300.6,0.00004154
301.6,0.000043172
302.6,0.000044863
303.6,0.000046616
304.6,0.000048435
305.6,0.000050319
306.6,0.000052273
307.6,0.000054298
308.6,0.000056396
309.6,0.000058571
310.6,0.000060825
311.6,0.00006316
312.6,0.000065579
313.6,0.000068086
314.6,0.000070682
315.6,0.000073372
316.6,0.000076158
317.6,0.000079043
318.6,0.00008203
319.6,0.000085124
320.6,0.000088327
321.6,0.000091643
322.6,0.000095077
323.6,0.000098631
324.6,0.00010231
325.6,0.000106117
326.6,0.000110058
327.6,0.000114136
328.6,0.000118356
329.6,0.000122722
330.6,0.00012724
331.6,0.000131914
332.6,0.000136748
333.6,0.000141749
334.6,0.000146922
335.6,0.000152271
336.6,0.000157803
337.6,0.000163524
338.6,0.00016944
339.6,0.000175556
340.6,0.000181879
341.6,0.000188416
342.6,0.000195173
343.6,0.000202157
344.6,0.000209375
345.6,0.000216836
346.6,0.000224545
347.6,0.000232511
348.6,0.000240743
349.6,0.000249247
350.6,0.000258033
351.6,0.00026711
352.6,0.000276485
353.6,0.000286169
354.6,0.000296171
355.6,0.0003065
356.6,0.000317166
357.6,0.000328181
358.6,0.000339553
359.6,0.000351295
360.6,0.000363418
361.6,0.000375932
362.6,0.000388849
363.6,0.000402182
364.6,0.000415943
365.6,0.000430146
366.6,0.000444802
367.6,0.000459925
368.6,0.00047553
369.6,0.000491631
370.6,0.000508242
371.6,0.000525378
372.6,0.000543055
373.6,0.000561288
374.6,0.000580095
375.6,0.00059949
376.6,0.000619493
377.6,0.00064012
378.6,0.00066139
379.6,0.00068332
380.6,0.000705931
381.6,0.000729242
382.6,0.000753272
383.6,0.000778043
384.6,0.000803576
385.6,0.000829892
386.6,0.000857014
387.6,0.000884965
388.6,0.000913768
389.6,0.000943447
390.6,0.000974028
391.6,0.001005534
392.6,0.001037994
393.6,0.001071432
394.6,0.001105877
395.6,0.001141357
396.6,0.0011779
397.6,0.001215537
398.6,0.001254297
399.6,0.001294211
400.6,0.001335312
401.6,0.001377632
402.6,0.001421205
403.6,0.001466065
404.6,0.001512247
405.6,0.001559787
406.6,0.001608723
407.6,0.001659092
408.6,0.001710934
409.6,0.001764287
410.6,0.001819194
411.6,0.001875696
412.6,0.001933835
413.6,0.001993656
414.6,0.002055204
415.6,0.002118525
416.6,0.002183666
417.6,0.002250676
418.6,0.002319604
419.6,0.002390501
420.6,0.00246342
421.6,0.002538413
422.6,0.002615535
423.6,0.002694842
424.6,0.002776392
425.6,0.002860243
426.6,0.002946454
427.6,0.003035089
428.6,0.003126208
429.6,0.003219878
430.6,0.003316164
431.6,0.003415133
432.6,0.003516855
433.6,0.0036214
434.6,0.003728841
435.6,0.003839252
436.6,0.003952708
437.6,0.004069288
438.6,0.004189071
439.6,0.004312138
440.6,0.004438572
441.6,0.004568459
442.6,0.004701885
443.6,0.004838939
444.6,0.004979713
445.6,0.0051243
446.6,0.005272795
447.6,0.005425295
448.6,0.005581901
449.6,0.005742714
450.6,0.005907838
451.6,0.006077381
452.6,0.00625145
453.6,0.006430158
454.6,0.006613619
455.6,0.006801949
456.6,0.006995267
457.6,0.007193695
458.6,0.007397358
459.6,0.007606382
460.6,0.007820898
461.6,0.008041039
462.6,0.008266941
463.6,0.008498742
464.6,0.008736584
465.6,0.008980613
466.6,0.009230976
467.6,0.009487825
468.6,0.009751314
469.6,0.010021602
470.6,0.010298849
471.6,0.010583221
472.6,0.010874887
473.6,0.011174017
474.6,0.011480788
475.6,0.011795379
476.6,0.012117974
477.6,0.012448759
478.6,0.012787926
479.6,0.01313567
480.6,0.01349219
481.6,0.01385769
482.6,0.014232377
483.6,0.014616463
484.6,0.015010164
485.6,0.015413702
486.6,0.015827303
487.6,0.016251196
488.6,0.016685616
489.6,0.017130803
490.6,0.017587002
491.6,0.018054462
492.6,0.018533439
493.6,0.019024192
494.6,0.019526986
495.6,0.020042093
496.6,0.020569788
497.6,0.021110353
498.6,0.021664075
499.6,0.022231248
500.6,0.02281217
501.6,0.023407147
502.6,0.024016488
503.6,0.024640512
504.6,0.025279542
505.6,0.025933907
506.6,0.026603945
507.6,0.027289996
508.6,0.027992412
509.6,0.028711548
510.6,0.029447768
511.6,0.030201442
512.6,0.030972948
513.6,0.031762669
514.6,0.032570999
515.6,0.033398337
516.6,0.03424509
517.6,0.035111673
518.6,0.035998508
519.6,0.036906028
520.6,0.037834669
521.6,0.038784881
522.6,0.039757118
523.6,0.040751844
524.6,0.041769532
525.6,0.042810664
526.6,0.043875729
527.6,0.044965228
528.6,0.046079668
529.6,0.047219567
530.6,0.048385453
531.6,0.049577862
532.6,0.050797341
533.6,0.052044447
534.6,0.053319745
535.6,0.054623812
536.6,0.055957234
537.6,0.05732061
538.6,0.058714547
539.6,0.060139662
540.6,0.061596586
541.6,0.063085959
542.6,0.064608432
543.6,0.066164668
544.6,0.06775534
545.6,0.069381135
546.6,0.071042751
547.6,0.072740896
548.6,0.074476292
549.6,0.076249672
550.6,0.078061783
551.6,0.079913382
552.6,0.081805242
553.6,0.083738145
554.6,0.085712888
555.6,0.087730281
556.6,0.089791148
557.6,0.091896324
558.6,0.09404666
559.6,0.096243018
560.6,0.098486277
561.6,0.100777327
562.6,0.103117075
563.6,0.105506439
564.6,0.107946355
565.6,0.110437769
566.6,0.112981646
567.6,0.115578963
568.6,0.118230714
569.6,0.120937906
570.6,0.123701562
571.6,0.126522721
572.6,0.129402436
573.6,0.132341777
574.6,0.135341828
575.6,0.138403691
576.6,0.141528481
577.6,0.144717333
578.6,0.147971393
579.6,0.151291827
580.6,0.154679816
581.6,0.158136557
582.6,0.161663265
583.6,0.165261169
584.6,0.168931515
585.6,0.172675569
586.6,0.176494609
587.6,0.180389933
588.6,0.184362855
589.6,0.188414704
590.6,0.192546828
591.6,0.196760592
592.6,0.201057376
593.6,0.205438578
594.6,0.209905613
595.6,0.214459912
596.6,0.219102924
597.6,0.223836115
598.6,0.228660965
599.6,0.233578974
600.6,0.238591656
601.6,0.243700544
602.6,0.248907185
603.6,0.254213143
604.6,0.259619999
605.6,0.26512935
606.6,0.270742808
607.6,0.276462
608.6,0.282288571
609.6,0.288224179
610.6,0.294270498
611.6,0.300429217
612.6,0.306702038
613.6,0.313090681
614.6,0.319596875
615.6,0.326222366
616.6,0.332968913
617.6,0.339838287
618.6,0.346832271
619.6,0.353952663
620.6,0.36120127
621.6,0.36857991
622.6,0.376090413
623.6,0.38373462
624.6,0.39151438
625.6,0.399431552
626.6,0.407488002
627.6,0.415685606
628.6,0.424026246
629.6,0.432511811
630.6,0.441144194
631.6,0.449925296
632.6,0.45885702
633.6,0.467941272
634.6,0.477179962
635.6,0.486575001
636.6,0.496128299
637.6,0.505841768
638.6,0.515717317
639.6,0.525756852
640.6,0.535962278
641.6,0.546335491
642.6,0.556878384
643.6,0.567592842
644.6,0.578480741
645.6,0.589543946
646.6,0.600784312
647.6,0.612203681
648.6,0.62380388
649.6,0.63558672
650.6,0.647553994
651.6,0.659707476
652.6,0.67204892
653.6,0.684580055
654.6,0.697302587
655.6,0.710218194
656.6,0.723328527
657.6,0.736635205
658.6,0.750139815
659.6,0.763843908
660.6,0.777748998
661.6,0.791856561
662.6,0.80616803
663.6,0.820684794
664.6,0.835408194
665.6,0.850339523
666.6,0.865480022
667.6,0.880830876
668.6,0.896393214
669.6,0.912168104
670.6,0.928156551
671.6,0.944359492
672.6,0.960777798
673.6,0.977412263
674.6,0.99426361
675.6,1.01133248
676.6,1.028619431
677.6,1.046124938
678.6,1.063849385
679.6,1.081793062
680.6,1.099956165
681.6,1.118338787
682.6,1.136940919
683.6,1.155762443
684.6,1.174803129
685.6,1.194062632
686.6,1.213540485
687.6,1.233236101
688.6,1.253148759
689.6,1.273277611
690.6,1.293621668
691.6,1.314179803
692.6,1.33495074
693.6,1.355933057
694.6,1.377125174
695.6,1.398525352
696.6,1.420131691
697.6,1.441942121
698.6,1.463954398
699.6,1.486166102
700.6,1.508574629
701.6,1.531177189
702.6,1.5539708
703.6,1.576952283
704.6,1.600118258
705.6,1.623465138
706.6,1.646989126
707.6,1.670686208
708.6,1.694552153
709.6,1.718582502
710.6,1.742772566
711.6,1.767117426
712.6,1.79161192
713.6,1.816250645
714.6,1.841027952
715.6,1.865937937
716.6,1.890974443
717.6,1.916131052
718.6,1.941401082
719.6,1.966777586
720.6,1.992253343
721.6,2.017820858
722.6,2.043472359
723.6,2.069199791
724.6,2.094994817
725.6,2.120848814
726.6,2.146752866
727.6,2.172697769
728.6,2.198674024
729.6,2.224671837
730.6,2.250681119
731.6,2.276691481
732.6,2.302692237
733.6,2.328672401
734.6,2.354620689
735.6,2.380525518
736.6,2.406375007
737.6,2.432156978
738.6,2.457858957
739.6,2.483468177
740.6,2.508971582
741.6,2.534355825
742.6,2.559607275
743.6,2.584712023
744.6,2.609655881
745.6,2.634424391
746.6,2.65900283
747.6,2.683376216
748.6,2.707529315
749.6,2.731446647
750.6,2.755112497
751.6,2.778510923
752.6,2.801625763
753.6,2.824440648
754.6,2.846939012
755.6,2.869104105
756.6,2.890919004
757.6,2.912366624
758.6,2.933429738
759.6,2.954090985
760.6,2.974332892
761.6,2.994137884
762.6,3.013488306
763.6,3.032366438
764.6,3.050754516
765.6,3.06863475
766.6,3.085989346
767.6,3.102800523
768.6,3.119050541
769.6,3.13472172
770.6,3.149796464
771.6,3.164257286
772.6,3.178086834
773.6,3.191267914
774.6,3.203783521
775.6,3.21561686
776.6,3.226751383
777.6,3.237170807
778.6,3.246859153
779.6,3.25580077
780.6,3.263980367
781.6,3.271383044
782.6,3.277994324
783.6,3.283800185
784.6,3.288787088
785.6,3.292942019
786.6,3.29625251
787.6,3.298706681
788.6,3.30029327
789.6,3.301001665
790.6,3.300821939
791.6,3.299744881
792.6,3.297762033
793.6,3.294865717
794.6,3.291049072
795.6,3.286306085
796.6,3.280631619
797.6,3.274021449
798.6,3.266472288
799.6,3.257981819
800.6,3.24854872
801.6,3.238172698
802.6,3.226854505
803.6,3.214595975
804.6,3.201400036
805.6,3.187270742
806.6,3.172213289
807.6,3.156234032
808.6,3.139340509
809.6,3.12154145
810.6,3.102846793
811.6,3.083267697
812.6,3.062816548
813.6,3.041506967
814.6,3.019353818
815.6,2.996373203
816.6,2.972582469
817.6,2.948000198
818.6,2.922646207
819.6,2.896541535
820.6,2.869708433
821.6,2.842170352
822.6,2.813951919
823.6,2.785078924
824.6,2.755578289
825.6,2.72547805
826.6,2.694807317
827.6,2.663596251
828.6,2.631876019
829.6,2.599678763
830.6,2.567037551
831.6,2.533986337
832.6,2.500559908
833.6,2.466793838
834.6,2.432724429
835.6,2.398388659
836.6,2.363824118
837.6,2.32906895
838.6,2.294161788
839.6,2.259141683
840.6,2.224048044
841.6,2.188920559
842.6,2.153799126
843.6,2.118723781
844.6,2.08373462
845.6,2.048871724
846.6,2.014175079
847.6,1.979684503
848.6,1.945439564
849.6,1.9114795
850.6,1.877843145
851.6,1.844568846
852.6,1.811694389
853.6,1.77925692
854.6,1.747292869
855.6,1.715837877
856.6,1.684926725
857.6,1.654593257
858.6,1.62487032
859.6,1.595789693
860.6,1.567382023
861.6,1.539676769
862.6,1.512702142
863.6,1.486485051
864.6,1.461051057
865.6,1.436424324
866.6,1.412627576
867.6,1.389682065
868.6,1.367607532
869.6,1.346422183
870.6,1.326142662
871.6,1.306784033
872.6,1.288359769
873.6,1.270881736
874.6,1.254360196
875.6,1.238803803
876.6,1.224219609
877.6,1.210613077
878.6,1.197988095
879.6,1.186346993
880.6,1.175690573
881.6,1.166018134
882.6,1.157327507
883.6,1.149615092
884.6,1.142875901
885.6,1.137103601
886.6,1.132290561
887.6,1.128427911
888.6,1.125505588
889.6,1.123512399
890.6,1.122436077
891.6,1.122263347
892.6,1.122979983
893.6,1.124570879
894.6,1.127020111
895.6,1.130311004
896.6,1.1344262
897.6,1.139347722
898.6,1.145057042
899.6,1.151535147
900.6,1.158762605
901.6,1.166719624
902.6,1.175386119
903.6,1.18474177
904.6,1.194766081
905.6,1.205438433
906.6,1.216738142
907.6,1.228644505
908.6,1.241136853
909.6,1.254194589
910.6,1.267797235
911.6,1.281924468
912.6,1.296556156
913.6,1.311672386
914.6,1.327253496
915.6,1.343280098
